"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"576",0.961054303903403,3.58770613776287,2.43030973460105,0.000347775171999234,-0.163412599454597,0.290711636518286,0.0163504029246332,-0.44285172711252,-0.0509589070162797,NA,NA,NA,0.0141436934200244,11,-282.245089186466,590.890178372932,12.8296994544772,0.000369321266493425
"192",0.960613450513599,3.59004621486579,2.43038988502387,0.00218946409585262,-0.157270093724936,0.29595898068384,0.0101245260253562,-0.439583270011731,-0.0489079149259282,NA,0.0321958914471969,NA,NA,11,-282.246614813056,590.893229626113,12.8327507076576,0.000368758249734811
"672",0.971481744926846,3.59086824945109,2.43701255735882,0.0212704095793293,-0.136558151676483,0.294458198513519,-0.0102520049393614,-0.327954381864603,NA,NA,-0.00798806051312856,NA,-0.0197744366239634,11,-282.332665597599,591.065331195198,13.0048522767431,0.000338353259119624
"928",0.93317355110927,3.34789865039002,2.41244958217827,-0.0161457528291363,-1.14517800954073,-0.0440555480325432,0.104114413852345,-0.502194101069787,NA,NA,-0.866727383946955,0.417080041943696,0.129862529912222,12,-280.961253011656,591.210641616531,13.1501626980765,0.000314641937003102
"74",1.11051683430958,3.6473709941852,2.56572306924068,0.0126249483602743,NA,NA,-0.122491304359898,NA,NA,-0.0538103458102076,NA,NA,NA,7,-287.915495963994,591.580991927989,13.5205130095341,0.000261454462465014
"832",0.916735237024061,3.48051058059997,2.41259003610647,-0.0148990815344045,-0.86460874055732,0.212190257698036,0.0680183250701081,-0.542221633266295,-0.0549700106750996,NA,NA,0.333562919312406,0.0569066965681433,12,-281.153082401024,591.594300395268,13.5338214768127,0.000259720459016067
"688",0.963240774531452,3.61369734401078,2.4497494347281,0.102057600926782,-0.0390171249381752,0.346425712019624,-0.0464337064450587,NA,0.00715544895060248,NA,0.160843553475519,NA,-0.0083445889640017,11,-282.625972318891,591.651944637782,13.5914657193275,0.000252341612263811
"944",0.935771438020057,3.39953644452874,2.43466413786537,0.103224581167945,-0.885889843018763,0.0498716093684492,0.0357939052039224,NA,0.0297681642681395,NA,-0.590570842356076,0.364259939396818,0.108391331738077,12,-281.600677235822,592.489490064864,14.4290111464095,0.000166003863169312
"640",0.964710071920772,3.63011201494883,2.43974624657897,0.0336940217410316,-0.130867811418874,0.306170351764592,0.0482149305809054,-0.203155793192381,-0.0601834654799374,-0.11460466264926,NA,NA,0.0427706830410159,12,-281.676116659646,592.640368912513,14.5798899940581,0.000153941342402608
"256",0.966586532012238,3.62840116468859,2.44185823991507,0.0363086492899024,-0.122012223357074,0.304445746645713,0.0304976078950337,-0.205645508260068,-0.0520829430826838,-0.112260509266369,0.0424050094339305,NA,NA,12,-281.69510384743,592.67834328808,14.6178643696246,0.000151046003383131
"992",0.933302314978982,3.37662906125694,2.41912571627581,0.0124653293642837,-1.17823832426578,-0.0585489277295716,0.141373596979116,-0.270333618124421,NA,-0.12353664032327,-0.946914044336994,0.442079668672656,0.157704070030481,13,-280.221921739274,592.719705547513,14.6592266290583,0.000147954281737833
"752",0.963605525521407,3.6400426359837,2.44762695964659,0.0799052073363315,-0.0848981448797227,0.314909222825208,0.0280470278087549,NA,-0.0394022343437712,-0.128853379518932,0.0123671689234752,NA,0.0435731680911829,12,-281.755836961055,592.799809515331,14.7393305968761,0.000142145521899146
"736",0.976460543488169,3.62534201114248,2.44588575592316,0.0534670442875708,-0.111203847593019,0.294550956636449,0.019229571673462,-0.0935000652079274,NA,-0.109068402846514,-0.0586365412038865,NA,0.00349020032806978,12,-281.803109831852,592.894355256924,14.8338763384694,0.000135582249583345
