"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"736",5.13768993525671,2.10859358298197,6.9594747686183,0.745223953280696,0.754389093822606,0.437619471664822,-0.701592501037994,1.86823775908912,NA,-0.0225295401345761,1.45779805616437,NA,-0.0365890576253774,12,-185.844446534078,400.977028661376,10.8009830434787,0.000569970846461994
"704",5.13790106684294,2.09804184713381,6.96421734762417,0.733487312945428,0.74289176947514,0.43140574567663,-0.702435906844074,1.80991863144871,-0.0156328226272803,NA,1.43390364722184,NA,-0.00906540889287959,12,-185.84989747879,400.9879305508,10.811884932902,0.00056687241924033
"640",5.1776656627132,1.92449229212091,6.9257110372192,0.668638937555681,0.492254745801391,0.0218633759539721,-0.597593256196758,1.60604638541406,-0.0185147081053236,-0.0127172246337392,NA,NA,0.142130170450833,12,-186.12841383293,401.54496325908,11.3689176411819,0.000429069072493549
"6",19.5666440872608,1.73857699988857,9.55811889082795,0.198711022125894,NA,0.0299440590119864,NA,NA,NA,NA,NA,NA,NA,6,-194.298732970361,401.88977363303,11.7137280151322,0.000361120871768819
"624",5.25135979732687,1.89371499921868,6.79733153588051,0.293895579081519,0.140494468256581,-0.0139323370154668,-0.42817941114601,NA,-0.15699067080049,0.113808565409558,NA,NA,0.144485381872617,11,-187.908160984275,402.21632196855,12.0402763506526,0.000306721006067297
"240",5.24140769858206,1.92776042162915,6.80779109265131,0.30781512297459,0.200891940556183,0.0517491200296173,-0.484224335686405,NA,-0.145790382362927,0.113367689981286,0.383477566890391,NA,NA,11,-187.944700857791,402.289401715581,12.1133560976834,0.000295715749106247
"13",19.5326135879857,1.73278076020914,9.49828830631848,NA,NA,-0.0662450644112254,-0.102183197351932,NA,NA,NA,NA,NA,NA,6,-194.645033814737,402.582375321781,12.4063297038835,0.000255420672698534
"688",5.25833613674403,1.90775955407103,6.73406251910944,0.272641099837463,0.095980896965781,-0.0489294786753357,-0.327712992280105,NA,-0.185948757382627,NA,-0.0860814197718435,NA,0.115106909709412,11,-188.097608747426,402.595217494852,12.4191718769545,0.00025378584874624
"720",5.30030978928176,1.88900304965668,6.78613844234696,0.287829435001457,0.135691776327007,-0.0379616423673457,-0.494543938111024,NA,NA,0.147881670290168,-0.137393194406026,NA,0.0337250817651806,11,-188.214269157551,402.828538315102,12.6524926972047,0.000225840813512028
"7",17.0245042736055,1.73528915409517,8.24752999200397,NA,0.0276748651600963,-0.0435025426458083,NA,NA,NA,NA,NA,NA,NA,6,-194.778716694353,402.849741081013,12.6736954631152,0.00022345923487991
"184",5.45003451160239,1.97061110772355,6.71975474913877,0.220089896409503,0.150190540047788,0.125493862449894,NA,0.4549151194512,-0.0952905652853971,NA,0.485445843010492,NA,NA,10,-189.640698157504,402.887953692056,12.7119080741589,0.000219230282938311
"1008",5.15217894903403,1.4303287853085,6.8015032549573,0.33740273710879,-2.04037672386925,-0.573072292826963,-0.207559803088931,NA,-0.170374217575833,-0.00937599390346046,-1.37491655013204,0.967675735176068,0.491753510699735,13,-185.40292430482,403.081710678605,12.9056650607071,0.000198987936910807
"74",20.9459169968986,1.75267968175163,10.0942509352435,0.256393875767268,NA,NA,-0.172096713734106,NA,NA,-0.0414887916879601,NA,NA,NA,7,-193.768769562127,403.287539124255,13.1114935063573,0.000179527784010368
"1024",5.08748810335194,1.58415360535826,6.91148378580828,0.668744954610065,-1.34679402198879,-0.273734908463171,-0.438282985156568,1.38167194647058,-0.0537135220360415,-0.0545546075785163,-0.377212013959132,0.846301370073181,0.303736531975383,14,-184.17658484204,403.721590736711,13.5455451188138,0.000144503564532776
"768",5.13429873346611,2.10788587134394,6.95862266076643,0.738107280104213,0.746148175914022,0.436378619611718,-0.689678172836276,1.83870181865653,-0.0204908166891492,-0.0252559163599367,1.45838142026771,NA,-0.0189242995427232,13,-185.839946217036,403.955754503038,13.7797088851404,0.000128537705862805
"8",19.4335483517247,1.73791675828682,9.41814173676704,0.19821001648279,0.0265762436041163,0.0338730968664982,NA,NA,NA,NA,NA,NA,NA,7,-194.282430980199,404.314861960398,14.1388163425005,0.000107411640790701
"15",19.5094099521685,1.73000262822018,9.48067755865356,NA,0.0731536988488861,-0.0620871249012033,-0.138697960285334,NA,NA,NA,NA,NA,NA,7,-194.543964923574,404.837929847148,14.6618842292505,8.26929722911168e-05
"752",5.24848022404834,1.90573399848637,6.79944536262116,0.295965475995559,0.155449076009043,0.0137338388996577,-0.43447322992566,NA,-0.158777463655581,0.115441424395821,0.104835757749547,NA,0.130573410883406,12,-187.906643629795,405.10142285281,14.9253772349126,7.24856141928604e-05
"78",20.7942327512657,1.75535953396422,10.0066625048321,0.27075356318374,NA,0.0361121946150114,-0.165524463976588,NA,NA,-0.0485618768877799,NA,NA,NA,8,-193.750718018575,405.787150322864,15.6111047049665,5.14455713714569e-05
"92",20.6139060203202,1.70871707460437,10.1067654785589,0.558632675361019,0.337158290997738,NA,-0.378659734603673,1.03412395923553,NA,-0.106267069858999,NA,NA,NA,9,-192.786532570315,406.476290947081,16.3002453291835,3.64504596977454e-05
"143",19.9176353991381,1.6798502015384,9.69852256779677,NA,0.031291636584017,-0.174823151203832,-0.140537289090244,NA,NA,NA,-0.327748524060817,NA,NA,8,-194.523521063424,407.332756412563,17.1567107946649,2.37532968924223e-05
"168",13.1305679105916,1.68380256891717,6.45717313052048,0.209952069819178,-0.00319467245188024,-0.0762992730408593,NA,NA,-0.041659929154352,NA,-0.25285536358622,NA,NA,9,-194.223174207375,409.349574221201,19.1735286033032,8.6651777199575e-06
"208",21.259219376759,1.66504879288292,10.3998895810279,0.309740756761852,0.0550574122501798,-0.112322454804431,-0.272788125546739,NA,NA,-0.0101580853847972,-0.446201818899378,NA,NA,10,-193.48128564257,410.569128662189,20.3930830442917,4.70928085923229e-06
"368",24.2536980059884,1.47721131672319,11.9121599057432,0.385215721759974,-1.22862441022494,-0.182737113502796,-0.219144905193341,NA,-0.101451204845246,-0.111581006979843,NA,0.657701880347077,NA,11,-192.417623856413,411.235247712826,21.0592020949281,3.3752712357314e-06
